hour,day_of_week,zone_type,traffic_density,nearby_events,temperature,wind_speed,noise_db
2,Monday,park,8.044320020933426,0,23.814966963618826,16.19739890585877,38.895498015719
12,Monday,residential,15.650789908045649,3,33.2135649665486,17.2145628010124,71.78870551289951
16,Sunday,commercial,24.989319486736473,3,30.27523121135473,17.324186943584277,79.6431745167546
21,Wednesday,residential,48.851835393082624,1,17.02954263479232,25.5662635593266,69.2611143262996
21,Friday,residential,70.14979005657835,1,30.943641656142944,11.692422440209828,83.03217303894057
9,Tuesday,transport,98.63985764853,3,26.926929288980336,15.490624879994877,108.67028835342455
20,Friday,park,44.150674328917106,2,38.36413936767847,0.3278519690324566,72.43984524240156
11,Wednesday,transport,51.81849423431098,0,22.23260792760133,23.686518047393,85.35071354515937
14,Monday,park,52.18157013832556,3,33.154160492479,7.784631221275587,81.26602733283428
20,Wednesday,residential,53.94343554879361,2,33.27152057611425,24.49665072121549,80.71702014951653
9,Thursday,residential,51.77406571044622,2,20.537519525229683,7.969159991409516,76.05205344330467
13,Thursday,park,0.8774755061917827,3,37.5805906242734,0.32365488787476693,59.32482935715334
12,Sunday,residential,0.17248221098407068,2,27.279580010740077,4.644939545803402,61.12370724182181
4,Friday,residential,9.766631812612292,4,31.97208417223256,29.570487077165037,51.52181137747174
5,Friday,commercial,10.155660342917884,2,18.646388972087614,9.594037378439657,57.600863343776815
23,Tuesday,transport,70.48969089547961,3,21.44509792479923,3.2647170603824147,83.47297660038447
1,Sunday,transport,20.491603251599976,2,29.652677948430572,3.562764108772516,67.8450210446382
21,Tuesday,transport,89.47141047556129,3,22.975681709333738,9.310281421716715,103.39600829675851
16,Thursday,industrial,92.86063295770195,1,27.492322964274337,1.129351233502891,105.40797426474572
3,Monday,commercial,97.58933378958987,3,24.35012998433223,15.344657643658612,87.17829070232813
13,Wednesday,transport,93.90813048870201,2,31.0138449161012,6.412227464679605,104.39992774496797
9,Tuesday,transport,27.188832191852462,3,27.17863406952022,15.579319241906166,91.56096846175433
2,Saturday,commercial,50.97768447035125,0,15.115248399329204,4.222926560976605,68.57961418914246
2,Tuesday,residential,17.5454970196941,3,31.2420209486346,12.89571687052477,50.332152058110864
14,Monday,transport,80.62096551724332,3,25.553038926254544,17.937505752037335,103.03077396323486
5,Monday,residential,88.84317051440961,0,23.54245851225557,1.8599981501432405,65.74434657060752
16,Friday,transport,85.12888392975148,0,17.353668807080588,11.962479277531756,93.59886629630758
11,Wednesday,park,43.33669486968349,0,20.50924226416229,9.075714629690633,69.46007262780864
21,Monday,industrial,75.8673884686781,4,20.594307289521335,7.210794494659021,108.17991312355119
19,Sunday,transport,9.757916957626945,3,38.38423748511823,18.136038782534893,80.55506445269268
23,Tuesday,park,4.024477061925069,0,25.81282436866367,17.65625957296222,41.47051119939603
10,Tuesday,commercial,75.32364143087608,0,16.05164618037925,18.920994200330806,90.5042005287903
3,Thursday,park,42.53552743286837,1,18.470417056083022,4.766480112975641,49.43076340137934
5,Monday,commercial,99.55492647395691,4,16.9758168933228,8.571277345869833,94.14829146516419
0,Saturday,transport,9.72542158555324,3,29.721734755180282,6.2903633398523615,66.199321165901
19,Friday,commercial,85.56276815352336,2,19.66553728917067,16.215108149935258,96.15038131015696
22,Wednesday,park,47.99830655289917,4,27.463941007044397,13.83197067628849,73.98334341497763
15,Saturday,industrial,82.71501955038771,4,24.25155157174939,9.908812127782502,104.5153464195965
14,Friday,residential,81.71272821701449,1,35.09690942860499,23.580444266052993,78.23919850358509
16,Tuesday,residential,91.59920013620774,3,23.012240931634057,2.819212332251484,88.16594322581403
7,Saturday,industrial,29.78500112861028,3,26.456637059920208,29.246900662669265,94.19251166018243
11,Friday,residential,94.9799353462003,0,33.032138714945646,3.4963223344595615,83.9542955169675
21,Tuesday,transport,15.166696035762028,0,25.833780173265986,23.192124377051083,77.80870866334959
20,Tuesday,transport,8.196877759349054,4,34.830388400329724,11.046905674824956,80.84905279704688
9,Tuesday,park,43.161551737234916,1,31.54210890591662,25.957866873954167,71.30883697748949
14,Tuesday,park,82.83229686418426,3,25.2632278486679,2.2250984635248616,88.93275073989207
8,Sunday,commercial,47.34211306334456,1,27.599548142159065,11.241651305770134,82.3089438691471
1,Tuesday,park,82.92866775305141,2,39.18008639605483,10.06330219500709,63.81984919472464
4,Thursday,transport,72.96868057943053,3,31.54028741270981,29.794711146766062,83.98709495091947
5,Saturday,park,20.942838613893354,0,37.624880649308125,29.566469846688765,41.877258408735905
6,Friday,residential,94.88816248994638,4,19.46896258677661,5.69411875999164,86.11423465615067
20,Thursday,commercial,6.078116862940341,1,27.080903906128796,18.898408820950166,69.53867434058952
0,Sunday,commercial,89.82797075437949,0,37.71654174612627,16.065582597328206,72.20229349360937
22,Thursday,transport,30.4443448990374,4,23.06530153603544,4.631204737222162,96.81940643201064
6,Monday,park,50.01480831643993,0,39.191604953660516,5.033391183132691,48.80328416499141
19,Monday,residential,42.235187270073446,3,17.426937261841434,29.67755185438664,81.03194433723878
11,Monday,park,17.18345569169162,1,37.56677925687592,13.58189980862798,60.032366251999335
15,Wednesday,industrial,35.81468664016931,2,26.130303051646468,3.774038760002205,91.29911936269885
15,Monday,park,19.293443629279526,0,16.843604128529016,6.443701162177629,58.68585175336296
10,Friday,transport,20.388647546052386,1,36.98803981465218,8.05044201745649,76.91235663145397
20,Thursday,park,18.705683602638036,3,21.29850531022784,15.327517899558579,63.73883448777003
3,Friday,commercial,48.901738034659424,0,15.55625313738063,10.06644388518928,63.07831534739939
12,Saturday,residential,79.79313675113156,3,18.395177639229807,13.65035357669763,87.33589763170082
6,Monday,transport,56.8970033761241,2,31.47786854749404,4.994986533040882,79.71235278073397
3,Sunday,industrial,89.32065885508419,2,39.44528722845487,9.801860717625186,94.41704414860291
14,Wednesday,residential,63.65444885767242,4,17.78655348958792,2.109497781532621,81.43038365792277
18,Saturday,residential,68.93401156326044,4,26.54870120311905,26.69130820427546,86.07358415617162
8,Sunday,commercial,66.76072297270032,4,19.51591377368831,5.962574315057347,95.93954329565499
10,Wednesday,commercial,44.945919318374116,3,33.625913352539804,22.707004062862165,89.24223056648924
7,Saturday,commercial,68.93388222000829,4,17.951472494045355,10.48655364610038,93.47921277429549
0,Thursday,transport,6.970774646896116,1,20.99604371202224,14.231919568193799,62.21063564076276
22,Friday,park,85.98514719156631,3,19.910149191226786,8.737831183836805,81.41541728242447
23,Tuesday,residential,77.78121434439174,3,28.812994509174448,20.893238133221097,73.07940735532341
7,Friday,park,24.522995823167882,4,36.82960230001581,25.336392578241224,72.70021774195163
12,Monday,park,76.80324542540824,4,27.777255028910464,8.588105542187643,81.36033247390732
21,Sunday,commercial,1.2642601400018494,3,16.456086319286783,7.2665293099077735,75.10452706864203
3,Tuesday,park,21.724657248088043,2,29.084723264920783,20.443207963916908,46.96095343723178
7,Wednesday,residential,6.513723867089594,2,34.93802498295024,5.854591817031626,60.02177416022182
2,Thursday,residential,78.02269166178947,4,18.303904932608067,19.19519296829317,71.731919228946
8,Thursday,industrial,75.58741511783872,2,16.817780358614794,2.8328423908090663,101.55362278470437
1,Wednesday,transport,81.36360238018307,1,19.695194438939225,18.604114798820614,79.9775814912993
1,Monday,park,0.4481693325528835,1,33.652158070540686,15.402202020312995,37.517664506629856
12,Wednesday,transport,50.1232726678408,1,29.79201048830004,3.4171714672892506,86.75710865921855
14,Saturday,transport,70.48361975173366,3,28.51486634904372,19.473109045937992,101.4159345617376
22,Sunday,transport,15.540112873901545,3,21.23699736579421,13.396714711022275,86.08751068545702
11,Sunday,transport,64.97907275126246,3,23.305914881171486,6.513451524512571,93.90670491558731
3,Monday,residential,8.411009930968572,3,39.14712532358355,10.601524671065318,50.771351255980036
7,Tuesday,park,18.132585610431317,3,21.015630668234643,14.76306316916789,61.59000175174064
8,Wednesday,industrial,47.5796814994601,4,37.54113558137721,2.7466268179314604,98.01840548652635
22,Monday,transport,65.3565152681102,2,29.513287611443417,28.728284493850627,90.90054967517911
4,Sunday,industrial,14.586912695389609,4,18.082411659281195,19.966864686363635,71.4480053620308
23,Tuesday,residential,18.52233308309379,2,26.6828094538767,3.0760494386308803,49.99932192576666
19,Wednesday,residential,20.4446367065663,4,38.7137179340219,24.685865529853785,74.3121145119738
17,Thursday,commercial,23.870080469897847,1,25.464139953433964,9.676647928384362,76.32906520938973
10,Wednesday,transport,22.655384852629123,0,36.58466411973406,17.903986101395517,73.63857760407949
14,Friday,commercial,39.51491084976367,3,21.410717366292694,8.314285247387197,82.39301059499832
21,Wednesday,industrial,65.37896508367228,0,29.273053795009325,22.002178347438218,95.33142408650208
8,Friday,park,43.80317831344696,0,36.09630145504934,21.69026925000307,61.84572552212357
16,Tuesday,commercial,77.59739087498882,1,38.01721102924239,16.561303706172538,93.94834780730685
11,Wednesday,residential,71.92685059486148,0,27.145584178782517,7.227767774147342,73.24589174430355
6,Tuesday,transport,12.652691404907568,0,30.992202553635728,7.611114225364365,53.22267456717711
9,Tuesday,industrial,4.884162332074393,1,15.074503269558274,11.485883900848288,81.30270133051577
9,Sunday,residential,87.79415639996061,2,21.33058268783474,4.3503650218885594,81.66812912917312
12,Monday,park,7.983106656287342,4,21.967802593673646,10.129671395727707,60.05753229014717
18,Tuesday,transport,14.833918071971308,0,17.33732529136077,20.530638037449375,72.44249025249876
10,Tuesday,park,2.213327555811806,3,21.992375333924414,24.92535840178264,58.809017941490914
12,Sunday,park,62.83363652986538,1,23.02805082645348,9.977468714800843,73.65452294165952
20,Sunday,transport,58.237056315834856,0,39.219150989204834,7.007707747630919,84.42846236363191
7,Wednesday,transport,98.69036664352556,2,31.71505951402094,24.97927735005403,109.56024517168433
7,Sunday,park,88.6932396317172,2,25.650126985408605,26.72112082157764,78.05967614411475
3,Wednesday,industrial,41.08431774809097,3,39.70136151738773,12.30064569936193,80.20947850422488
14,Thursday,transport,37.1585840912535,0,18.83080800586528,0.8071246154890155,83.63804010517075
10,Sunday,residential,29.68520342799851,3,26.901279848262114,20.84884862682456,75.55484197599498
10,Monday,commercial,15.240692003788137,2,31.176555176226234,23.520997085493885,66.70712975480565
0,Tuesday,industrial,13.808365660200906,2,16.389515862101927,0.5407275949332069,78.26634212341087
16,Monday,transport,13.228370800960542,4,32.92497145207797,17.850925600245397,85.00182672194391
14,Friday,transport,11.411475718677854,2,17.496683823049747,17.65106274732525,80.25877872786037
19,Sunday,industrial,24.05120424055369,1,18.507057714991923,11.361237262437422,84.2144446322504
5,Tuesday,commercial,30.666863031311642,4,18.9922378115521,22.49301977552513,77.60552057337925
23,Monday,park,96.15789710389159,3,38.22224566638795,12.84537114343082,76.71540035395135
21,Sunday,residential,57.84732510018857,2,32.08088862845419,20.303278553740924,84.67671834477153
14,Sunday,transport,98.7595774513281,1,31.385687527577602,15.513519139054559,104.04757246007551
8,Thursday,commercial,37.246694782567324,4,28.887337411624806,7.453938141085318,90.91044951581958
13,Thursday,residential,45.7626632589441,1,22.32014996737757,18.195025890303953,68.59494259841262
17,Tuesday,industrial,32.457865916527915,4,30.52224261498379,22.107254845375248,95.94357067780685
16,Friday,transport,18.288765089655268,4,25.253742997215994,29.217170203110108,90.22549338781734
17,Thursday,park,14.316470777757917,4,18.635403752315373,11.403268404072405,67.24967814728979
4,Thursday,industrial,94.50791978078318,3,32.23993225819333,1.9341763399905332,97.66948895038429
19,Friday,transport,98.68106817987558,4,18.23955419824807,29.639136636640554,109.2773140565588
19,Monday,commercial,4.490949650873155,4,19.76671452552933,18.714199782766087,81.84369915756983
8,Thursday,residential,15.034587473176654,1,35.44248279619015,28.39351374482308,65.9642170671673
10,Wednesday,residential,42.35240923010226,4,31.50292740312885,3.11481258033358,82.83234918863482
23,Saturday,transport,18.63334763444073,3,30.77477885534106,10.26101519611373,70.46611822133245
21,Saturday,industrial,36.38803936268833,1,25.455069608568103,4.018100966181729,88.9467254619743
0,Thursday,park,12.909634985963336,4,24.90701295598428,25.065304637461782,54.24528765448526
17,Monday,commercial,45.65117567217902,1,32.25656522963503,26.410282242879482,84.5057541507164
5,Sunday,transport,27.16946161692593,3,33.500138465226144,15.039350996250613,69.47271953892148
1,Monday,commercial,35.190505575866084,1,27.755330059107763,5.5981865298609135,64.50619479029935
14,Tuesday,residential,9.43126514627476,3,39.231731108713156,3.813569071191256,68.80353382129826
20,Wednesday,park,42.81280507101417,2,38.8924889729718,17.6449233024062,66.82453203575686
13,Monday,commercial,98.32576109615698,4,25.310737250318965,15.191289737559018,109.20804916405078
4,Friday,transport,32.88330468811903,3,35.515556357078836,20.843673071030025,76.01796027742465
5,Wednesday,park,87.6429274842435,4,28.581696039960384,9.156217878599737,72.04396242153739
5,Saturday,industrial,84.31991416236852,3,27.793897188929364,12.071039850730868,90.22560716358171
21,Wednesday,transport,95.20584182972107,0,16.374101534466295,0.6408322155347213,100.32047508089391
17,Friday,commercial,79.01095122670945,0,29.349367761707754,18.30429135226587,94.59712211768746
13,Thursday,park,65.95968270588149,0,37.514448264079114,12.694305640394335,70.55410213592923
9,Friday,transport,85.65844442274576,3,34.5033462298773,27.592939014403434,106.62168285903334
13,Friday,park,7.564468065734964,4,34.65792861748155,19.253588931144147,60.773334928940436
12,Thursday,park,46.28306571988078,0,18.99822596440848,11.960834743490814,63.741550817604185
2,Thursday,park,98.92562386150588,4,23.961236178339092,7.907675426200511,76.34330413570642
5,Thursday,commercial,76.96001512947322,3,20.830122916255895,27.158548278229166,79.42875992382169
7,Thursday,transport,96.2075378037223,4,22.8978820613909,0.48795222352329803,110.0
11,Thursday,residential,77.96343561334791,4,29.488483587343133,9.807374017571766,91.59321087235278
12,Friday,residential,87.48819674421442,0,24.119595334256196,28.30516751364105,80.3640313145385
10,Tuesday,commercial,70.6529632303191,1,29.01744543660665,19.62099020944722,89.15768650080469
11,Tuesday,commercial,76.05020044172399,2,25.962531206864426,15.981572138498972,99.97390545089713
0,Monday,park,52.31780098395007,3,22.165388961243192,6.106041537612823,57.83351376878897
16,Tuesday,transport,92.4237700814133,3,17.385085855128967,25.001243227631612,103.33306339146826
15,Saturday,transport,82.50389106233617,3,37.29596143361957,6.125971877783282,100.28503767022194
10,Tuesday,industrial,84.38849656656322,2,15.284334150116216,7.447605945637498,107.06400634538804
12,Friday,industrial,67.30091009630523,1,15.041312203549278,5.755534286155656,90.55672148198623
17,Thursday,residential,30.4579947087249,4,35.66994349408865,4.7444838170856585,74.60642802451954
10,Thursday,industrial,3.562979539013933,3,39.920273508144746,28.599374879364085,82.16288535665439
11,Sunday,industrial,93.56551294095445,4,33.17757069284141,18.06094788423925,110.0
5,Sunday,residential,58.61203488054969,0,15.381845951572119,19.135113960302817,57.424312565348785
8,Sunday,residential,29.814297114814025,0,20.667255666712833,28.629763970363506,64.97851299774534
15,Friday,industrial,14.91351078475378,0,39.295567506549034,6.917251653766879,81.32061030570252
3,Saturday,transport,82.95231655007547,3,35.215106304345866,0.17752615793076187,92.31108626386589
2,Tuesday,industrial,83.65201944475788,2,29.169996095117774,17.966509487108734,90.03465198400782
15,Friday,park,81.45079681305315,3,20.921517736008973,15.235345596724759,81.43626769928237
23,Monday,park,64.50826919667863,0,15.359255148168725,14.329511321948821,56.91037743912504
11,Thursday,park,36.60153875918759,0,15.521536815935224,1.856406337385974,56.00355475407834
10,Sunday,commercial,30.4070284780257,3,30.299521588255665,13.633045997243535,85.39419913703435
4,Wednesday,park,0.8554770118170185,2,15.545796908810578,8.626786952720968,41.68571182978578
17,Monday,transport,83.36075586882403,2,39.840753548134316,8.236940316729394,102.35534521815333
18,Sunday,commercial,8.743269749364247,4,19.584595837343453,6.671447405372785,80.71788306558463
22,Saturday,commercial,63.07549980407676,1,32.76768404673193,9.975850792637122,87.33193985392113
22,Monday,park,50.40749468400884,0,18.876493035310336,10.593992254302373,65.65373968778984
5,Friday,industrial,52.66893589263512,2,28.502335527442863,9.263273290859924,78.46891553082725
21,Tuesday,residential,92.67128453077733,0,17.01528221165544,29.36258147158527,80.84761080513373
17,Thursday,industrial,3.161501127124211,1,34.16946061333108,27.981932565284612,84.28036744351505
5,Saturday,industrial,77.33922246287723,0,29.62302736812074,17.235302985745868,85.22033980192077
3,Saturday,commercial,5.205239836730713,2,17.154167335035375,29.431645152309294,60.74338095875192
11,Wednesday,commercial,3.81536059353772,4,36.214654730000134,29.735940309575703,77.10849272502392
18,Monday,commercial,42.98176981413819,3,28.67546536941755,10.678191300519075,87.13260934719231
1,Wednesday,transport,6.307517434296672,3,38.039807750332955,13.355626372192335,67.47233753468909
16,Tuesday,transport,78.91439512929121,2,37.915584341952815,28.771853309539967,103.29144095743737
10,Sunday,residential,52.95630936483372,2,38.01269473716456,18.258785978960596,76.42898168608936
10,Tuesday,commercial,2.9038782659774443,1,16.9446300050117,6.387872485118176,70.30236551092142
20,Sunday,park,4.050068648191951,0,18.023944043863086,20.68142005009501,53.347111096423994
15,Wednesday,commercial,61.26685297394794,1,39.692645242904945,6.172385461382626,89.1847846430841
1,Thursday,transport,80.61118176584048,3,27.19002053496765,10.180732310155374,87.57846140909636
1,Tuesday,commercial,43.779953127477356,0,20.955351320728692,6.8268048928605465,66.97915655702779
22,Wednesday,transport,55.45806715356244,1,34.24161221246645,7.349406478015267,85.37004593815767
7,Monday,commercial,79.98294540499016,3,21.607130530312048,0.13966744700346756,94.60641919296992
12,Wednesday,park,61.05061740418192,0,33.18039220046606,26.421264965983553,69.75716673149988
9,Wednesday,residential,22.476023765881948,4,35.932144446244024,8.879714858273815,75.1056772896949
7,Friday,park,61.30520258694786,4,34.606584432382014,2.5912313856838343,79.68671878248843
3,Tuesday,transport,62.82794590652136,1,21.851195204948386,2.6096221704326563,75.52153208407144
14,Thursday,industrial,73.41069808811267,2,25.040464351980926,16.680548293828565,101.73635624736684
0,Thursday,park,62.087418755680126,0,25.331275080831908,29.787616516018115,50.92907960518035
10,Friday,commercial,96.9242130458038,1,27.281822952611797,4.3506740181057495,96.94244368543178
6,Sunday,residential,19.728830871706847,2,19.1843212885034,2.9886534284897834,47.25050535496315
16,Saturday,commercial,95.10906795670763,2,26.311751260358562,13.149116412062721,102.92875945727755
19,Sunday,commercial,53.83394903500162,0,27.769574762886993,16.899937615223863,82.29581024204506
23,Thursday,park,67.1956140494912,0,28.29272491452631,8.831410766338214,59.039987985051106
17,Wednesday,residential,9.946159745218985,2,35.49751074961145,9.075662775415992,64.4669794458567
21,Friday,industrial,38.0575941378107,3,27.93336246198738,12.734295055468484,95.3057555363887
21,Monday,commercial,76.93791464631727,1,20.76959806284188,9.42436845451818,91.45770795172395
11,Tuesday,residential,70.69110150989903,0,31.57821845610468,27.459947507055503,74.10873688820624
8,Tuesday,industrial,4.013938816541018,2,34.93285360216563,1.2586371387188688,78.47382923918887
4,Tuesday,commercial,54.65942634972446,3,22.984291660956544,7.037104796108239,72.44430483874024
9,Wednesday,residential,8.827819296840945,4,31.13264822544013,24.25658388682264,68.36943823451453
3,Monday,park,99.58564291781623,2,18.673449898650315,25.018743739948704,68.22564706137103
4,Friday,commercial,89.72965885332947,3,23.5481576144516,3.3466523689260343,89.96505226592927
9,Friday,commercial,2.1080660428536957,4,37.73059823874085,29.2129035003815,75.51631099802074
10,Tuesday,residential,85.86495789026309,3,37.782704079064274,20.800645496973267,90.9403626946363
20,Monday,commercial,91.94296005584076,0,29.383114468576593,8.17779167950787,94.335970511614
23,Monday,industrial,35.35482225634551,2,32.55878652162767,13.681135944433635,80.31876233459771
9,Monday,commercial,71.95016550477659,4,36.35038538014854,8.914158587039015,100.63003517820601
7,Thursday,transport,44.21037462077789,3,38.96382963281567,4.500667495632581,91.7427255185303
1,Thursday,industrial,65.52324845763441,4,27.247161007244237,8.735341942467455,96.77488747212367
22,Tuesday,residential,34.031740429819145,1,29.039393415650856,17.402758124688553,64.47748737642527
7,Monday,industrial,32.25592366332683,2,25.391039166195757,24.77909084506406,87.85654741319013
15,Saturday,transport,42.443388885757905,0,16.79954842641072,10.905872246687316,83.39278001041511
21,Monday,transport,14.556775865250115,4,25.570086811220463,10.437046216435252,86.62466632208461
4,Friday,commercial,83.11389644353827,3,34.765683484576925,14.040021032439679,86.3855473517457
2,Friday,commercial,34.869789536163665,4,35.12213744978821,19.336667998930388,72.94259267578593
11,Tuesday,park,40.01495539058452,3,37.30942786483249,22.54848787296928,72.11159074426982
12,Saturday,industrial,89.40546127021446,4,16.286667629399226,9.803985143984216,110.0
12,Monday,park,49.66238140631714,0,28.178864739515845,17.59057403475417,65.32103522064014
9,Sunday,transport,54.42539093508629,0,17.685612198426906,11.680825238426474,88.36639924162135
3,Saturday,commercial,95.64981247770984,2,20.018554579143583,21.491995510901578,82.42802103408242
8,Tuesday,commercial,88.67263831449893,0,37.505412559515165,4.940247615510625,89.53278538916884
21,Friday,commercial,16.94667088884395,4,27.419781460742396,7.707745951538882,84.72710552756955
23,Sunday,residential,47.321502991810505,4,33.96362302241534,12.781812595282494,66.5595183236749
22,Friday,transport,97.12962274285455,0,16.60960264821702,26.68244369764103,99.64676949716313
1,Thursday,commercial,37.236629822860266,1,25.4206625981213,17.199773680520707,62.09046547083177
18,Tuesday,transport,37.157310851620004,4,31.856007016608444,28.96188356944235,91.92112261243913
0,Tuesday,commercial,19.503023178915434,2,18.33516203195533,3.098330558432515,62.71102109233257
6,Monday,industrial,11.432311411912522,1,23.14544697764208,13.805262409528044,65.5263948591652
16,Monday,transport,74.03047907559818,0,16.613695125597083,12.572355901361526,89.62330516341554
2,Thursday,park,77.00304687015165,3,31.283498521737762,18.00618529217905,64.54994696659115
19,Sunday,residential,96.90129635029999,4,39.27228147645296,24.358938261227348,94.15839434944215
19,Wednesday,park,77.3418210905363,3,35.67613727857074,25.243440767491805,81.18571547598181
20,Saturday,transport,24.33524940335987,2,39.36557792018914,20.10583826116525,82.47102873143008
2,Wednesday,commercial,4.011657828851545,1,36.14011987745991,19.24609092736661,58.90862761439846
2,Wednesday,transport,98.54373843696602,3,36.37989515492447,28.470886261344226,96.33564458002095
16,Tuesday,residential,34.04506955436057,2,29.429429884283564,11.510622049152738,72.10428028703858
6,Saturday,transport,31.197154243242075,3,27.956307785330246,24.98349942565465,78.94632217758398
13,Tuesday,commercial,90.59552097493825,3,25.15635666069569,27.645111812768825,100.8320277806558
16,Saturday,park,58.50998985449861,2,35.452372376147,14.746177327955907,74.97944975949109
17,Friday,industrial,21.487117384913457,4,19.551690306950615,21.87307735809901,94.43257617460083
12,Tuesday,park,88.90962427162395,3,16.40562289560483,11.310595700127182,87.09052383414442
19,Tuesday,commercial,99.33608550547433,2,38.69734556711688,4.766370425862122,98.55555974360135
19,Tuesday,commercial,8.667856115083072,3,15.094454630086926,17.59511644417276,75.68704410425909
20,Sunday,residential,86.22516283024872,4,39.420733046896295,5.894149525485957,90.43295308517582
17,Thursday,transport,39.0515697684394,2,33.221334246844144,13.727973924116071,88.93844373684327
3,Tuesday,transport,52.407244650670435,3,23.21247299244569,26.186379399849997,79.73215565395071
0,Monday,park,91.48159757649807,0,32.445496077157756,2.5805456269104154,56.79797278571083
17,Monday,industrial,97.33791957751173,4,35.446878929628184,0.9128560699394894,110.0
0,Saturday,industrial,26.216391040879937,3,21.134051399660898,18.19433542145663,77.51512667486291
12,Friday,residential,21.28507709599138,1,34.27239208198955,9.931839797846852,69.49820561227631
19,Thursday,commercial,8.051655859151186,2,35.109240625206006,12.538131207777457,76.19653709229486
19,Sunday,residential,56.1797852662138,3,21.233865753133635,12.171317659749946,84.19244581051251
22,Saturday,transport,1.3604395450668272,4,16.04815885944959,2.5986068702869067,79.02160912147454
9,Monday,commercial,41.18982976099366,4,20.103057113952442,0.10699298038783667,92.71162188704136
10,Thursday,residential,7.3384016652008555,1,20.01616022223486,26.95269728592793,59.6168313220348
8,Thursday,park,40.522578292933396,1,16.63101135438708,6.533956827112392,63.081021931852746
8,Friday,transport,3.9932189265609264,3,33.150184616379896,12.78236975592865,73.16171487426449
4,Thursday,industrial,83.52172606087689,0,24.499373111460205,29.15777390013236,88.99662857179705
0,Tuesday,residential,20.973899393856588,4,37.10965418634646,24.802877459509567,57.43845008232004
16,Thursday,transport,32.8308710357912,0,21.30427764162965,3.237925657881066,79.48260422359552
21,Friday,transport,87.0047996606392,0,26.330804127498183,15.25557094837757,97.06455050178572
1,Saturday,industrial,74.6266061332205,3,30.97543572316907,21.90237079485048,96.97488124700762
23,Friday,industrial,21.90383616420585,2,36.93662374179445,20.951783549976373,71.8936432701399
12,Sunday,industrial,7.189941865749605,2,28.115527540484372,22.825255572134107,83.11068440066995
8,Friday,residential,71.56737768553396,2,24.33811569530957,13.723639646641058,85.37616032502146
3,Monday,industrial,39.07025506881093,1,36.675376961800225,5.277687879908463,73.88373292725346
4,Tuesday,park,76.60799991182212,4,22.756160617190265,13.946173317581179,67.48872781015478
10,Monday,transport,44.52947723752104,1,16.985592490814412,19.43661747519876,79.79372629475094
23,Saturday,industrial,34.60024129722764,4,26.126052687756,18.25776259815504,86.38892457966945
18,Wednesday,transport,45.12054082123965,4,34.6273326624498,2.115661613658223,96.25234723144013
20,Saturday,commercial,74.85589856706767,4,15.769520793838078,1.9485730224657527,101.09494278281177
2,Tuesday,commercial,90.22202865403742,3,29.6470561247398,28.957734934656358,84.60808903501953
11,Thursday,industrial,4.9767196588575535,2,29.861601213180904,4.554163651193131,84.53224728077771
18,Friday,transport,52.411154122695514,1,38.21354408568454,8.833873920351659,86.97195713924638
18,Wednesday,commercial,3.28354290838776,1,22.161620428625547,23.029034464684965,69.47307469244917
12,Tuesday,industrial,46.84095450243587,3,21.970915330267406,12.290312274695248,98.37569822331662
6,Monday,transport,88.52828290969003,4,26.012091283491955,5.443945597800981,96.94649791046655
14,Friday,industrial,36.159026642030966,2,23.922872536787878,14.016971469293445,93.7887279423432
22,Saturday,transport,93.24504210806433,0,33.40864656723317,17.068499122900974,96.09388928918744
6,Monday,commercial,63.06084716506094,0,31.04380192828874,13.58299827834227,70.72207969290754
7,Tuesday,industrial,93.41553437930064,3,33.97302594765666,27.568382264163272,110.0
4,Tuesday,commercial,75.71666254125196,2,35.50104477996723,8.540978852985129,76.27831327200117
20,Saturday,industrial,10.34351666487623,0,38.07452831835369,19.83996482099013,79.75599396237341
13,Wednesday,residential,23.115136756267706,0,25.773418294616192,3.3688416422969314,62.51651501372756
3,Saturday,commercial,39.41704545835062,1,39.61743473678874,11.768563729920796,61.23732376111311
22,Thursday,commercial,17.010688201207603,2,20.391520335091318,22.22979754754921,74.55759557228936
9,Monday,park,49.49116047766605,0,32.859129048683215,6.744508217683963,67.08357741938654
19,Wednesday,commercial,47.13681557014906,1,28.35023293267973,17.69313136963238,83.30838953407826
14,Friday,transport,95.62591980273812,2,35.42251486712209,4.60311087627181,105.98091285579746
17,Sunday,industrial,43.37278828959777,4,26.919263015160652,3.0810507408411327,105.54785611840326
19,Thursday,residential,78.56268042879978,2,34.598465884060786,15.69698246775128,87.55680102179934
12,Wednesday,transport,94.19105448514799,3,38.25421786619195,20.25032988258086,106.90695732594602
7,Sunday,transport,87.69888309739855,1,33.30735665350218,3.4010119870345035,98.09782394866215
8,Sunday,transport,20.866762451159182,4,34.402357155458105,27.53328757118745,86.21963869067841
15,Monday,transport,49.60298942535443,1,16.679385781646403,6.773167880924006,86.50154839231257
18,Tuesday,residential,34.77397822959257,1,20.123941555807015,3.5992592447790006,63.63476715355665
15,Friday,park,39.98586951372155,0,39.357593512589844,6.080967250506316,58.347473139193866
6,Saturday,commercial,36.080682624575125,2,32.32967509468486,5.087173695955258,68.79748839920656
13,Monday,transport,82.63592101750041,1,29.036225432775115,2.72023951838847,102.39510909833339
13,Thursday,commercial,45.21390551224474,1,24.174409334911253,23.93517704336122,81.72986914921256
3,Sunday,commercial,52.36943322446882,3,16.109725030172946,14.866133242323329,72.60296469209874
